0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.2201923280954361,0.8099343776702881,-8.130092510327813e-07,0.36379122734069824,0.7431758642196655,-0.010298526845872402,0.4624083638191223,0.6249178051948547,-0.006413848139345646,0.5284066796302795,0.5179246068000793,-0.00937515590339899,0.5804786682128906,0.49026647210121155,-0.008612063713371754,0.39360398054122925,0.477108895778656,0.01670210063457489,0.42778316140174866,0.36313170194625854,-0.0215205866843462,0.4119260609149933,0.47297337651252747,-0.04213353991508484,0.3947095572948456,0.5641473531723022,-0.04786577820777893,0.3241695761680603,0.4611196219921112,0.006992279086261988,0.355913907289505,0.34904545545578003,-0.04355199262499809,0.3489341735839844,0.49389782547950745,-0.05825885012745857,0.33833178877830505,0.5909249782562256,-0.0538119412958622,0.25396043062210083,0.4692017734050751,-0.00843717623502016,0.27918434143066406,0.34849098324775696,-0.05556173250079155,0.2901402711868286,0.48879435658454895,-0.045322734862565994,0.2857447862625122,0.5881768465042114,-0.023312103003263474,0.17753417789936066,0.49919891357421875,-0.02493194304406643,0.20657341182231903,0.3942977786064148,-0.05941611900925636,0.23686464130878448,0.480895459651947,-0.049676451832056046,0.24720466136932373,0.5592656135559082,-0.03159857168793678,A
0.46060433983802795,0.7490396499633789,-4.912367330689449e-07,0.5807466506958008,0.708778440952301,-0.004673635121434927,0.6591078042984009,0.6076587438583374,0.0003453380486462265,0.7089002132415771,0.5236765146255493,-0.002633514581248164,0.7520877122879028,0.507323145866394,-0.0026231787633150816,0.6005902886390686,0.4697689414024353,0.01686658151447773,0.6451093554496765,0.37190428376197815,-0.018771713599562645,0.6376374363899231,0.46511566638946533,-0.0348028689622879,0.6184386610984802,0.5458238124847412,-0.03637063130736351,0.5473222732543945,0.45073461532592773,0.005246496293693781,0.5898908376693726,0.34743350744247437,-0.04022723436355591,0.5849416851997375,0.46835917234420776,-0.05178030952811241,0.5710709691047668,0.5551903247833252,-0.045589275658130646,0.48790809512138367,0.4435652196407318,-0.012246082536876202,0.5283238887786865,0.32765886187553406,-0.05817017704248428,0.5370998978614807,0.45089834928512573,-0.05441772937774658,0.529577374458313,0.5446776151657104,-0.036646004766225815,0.42111700773239136,0.4530561566352844,-0.030048463493585587,0.46473872661590576,0.36560848355293274,-0.0664086863398552,0.4946507215499878,0.4407208263874054,-0.06537093222141266,0.5029299259185791,0.5165298581123352,-0.05374891310930252,A
0.17186792194843292,0.747368574142456,-8.257663353106182e-07,0.31646960973739624,0.6990558505058289,-0.009220925159752369,0.4177549481391907,0.6004338264465332,-0.004074535332620144,0.492849200963974,0.5000031590461731,-0.005754679441452026,0.5456850528717041,0.47380638122558594,-0.004473038017749786,0.3585549294948578,0.44567492604255676,0.025926509872078896,0.3871338367462158,0.3405119478702545,-0.007527336943894625,0.3715299665927887,0.44229498505592346,-0.0292170699685812,0.3556244671344757,0.527035653591156,-0.03755786269903183,0.29034873843193054,0.42459794878959656,0.01776225119829178,0.3186163604259491,0.3225485384464264,-0.028580250218510628,0.3077477812767029,0.4579915404319763,-0.04458598792552948,0.2957903742790222,0.5499415397644043,-0.042714085429906845,0.2206532210111618,0.4283522963523865,0.004103867802768946,0.24299272894859314,0.31823790073394775,-0.03901190683245659,0.24653944373130798,0.44888532161712646,-0.02866191416978836,0.24149248003959656,0.542479932308197,-0.008148463442921638,0.14555779099464417,0.45481130480766296,-0.010723300278186798,0.16877074539661407,0.35913822054862976,-0.040595028549432755,0.19328893721103668,0.44208550453186035,-0.028887733817100525,0.20369744300842285,0.5151275992393494,-0.010536999441683292,A
0.4689916968345642,0.49797892570495605,-5.396322535489162e-07,0.5851442217826843,0.4665462076663971,-0.005430079996585846,0.665755569934845,0.38774096965789795,-0.0023267383221536875,0.7224336862564087,0.32346612215042114,-0.005187446251511574,0.7649756669998169,0.32071033120155334,-0.005433297716081142,0.6110584735870361,0.25216442346572876,0.010294763371348381,0.6516299247741699,0.1618306040763855,-0.01823549158871174,0.6414061784744263,0.2492920458316803,-0.031650058925151825,0.6197830438613892,0.3190382719039917,-0.033548504114151,0.5618937611579895,0.23161543905735016,0.0017024693079292774,0.5991960763931274,0.13623960316181183,-0.031733300536870956,0.5917382836341858,0.24633026123046875,-0.03957254812121391,0.5749229192733765,0.3212815523147583,-0.034508999437093735,0.5067368149757385,0.22244256734848022,-0.011289786547422409,0.5421051979064941,0.11360713839530945,-0.044618651270866394,0.5474637150764465,0.2262660562992096,-0.037924401462078094,0.5353668332099915,0.3103916049003601,-0.022107550874352455,0.44395121932029724,0.22818447649478912,-0.02481766976416111,0.47923004627227783,0.13873469829559326,-0.05313599109649658,0.5047591924667358,0.2071850448846817,-0.04858366400003433,0.5092013478279114,0.2779059112071991,-0.03633006289601326,A
0.3213595151901245,0.5248188972473145,-5.61776403174008e-07,0.45909038186073303,0.48220646381378174,0.0003702800313476473,0.5446566939353943,0.396817684173584,0.008291944861412048,0.6058809161186218,0.31676310300827026,0.010509024374186993,0.654682993888855,0.31704840064048767,0.01611877605319023,0.48803627490997314,0.2610020339488983,0.01830485090613365,0.5230839252471924,0.1667940616607666,-0.007225878071039915,0.5064680576324463,0.25403282046318054,-0.020389683544635773,0.48350751399993896,0.3300975561141968,-0.023827306926250458,0.4318072497844696,0.2363128960132599,0.008663986809551716,0.464039146900177,0.14254982769489288,-0.031113727018237114,0.44989779591560364,0.26057615876197815,-0.04721078649163246,0.4311619699001312,0.3371064066886902,-0.04865829274058342,0.3712867498397827,0.23136764764785767,-0.003081251634284854,0.40197089314460754,0.12470242381095886,-0.04048340395092964,0.4018155634403229,0.2434556484222412,-0.032241448760032654,0.38802534341812134,0.3285335302352905,-0.01609058864414692,0.30363166332244873,0.24487583339214325,-0.014295616187155247,0.3355886936187744,0.15412357449531555,-0.04398665204644203,0.3562431335449219,0.2344241738319397,-0.035512346774339676,0.3571079671382904,0.2988281548023224,-0.020852508023381233,A
0.15639150142669678,0.5122029781341553,-6.982933768995281e-07,0.29957133531570435,0.46266883611679077,-2.5003496375575196e-06,0.3998276889324188,0.3745003342628479,0.00635368749499321,0.4724629521369934,0.289738267660141,0.006689582020044327,0.5304235219955444,0.28362706303596497,0.01048307679593563,0.34161603450775146,0.23400183022022247,0.020239247009158134,0.36902910470962524,0.1315551996231079,-0.009222750551998615,0.3546696603298187,0.22364026308059692,-0.02684098482131958,0.3384456932544708,0.30645063519477844,-0.03377532586455345,0.2771613895893097,0.21240051090717316,0.009773612022399902,0.3005630671977997,0.11035290360450745,-0.03116297349333763,0.28609800338745117,0.23803669214248657,-0.04697532206773758,0.27271658182144165,0.31866729259490967,-0.048956017941236496,0.20885959267616272,0.2126552015542984,-0.003443921683356166,0.2304840236902237,0.10971587151288986,-0.04130345582962036,0.23056280612945557,0.23284167051315308,-0.028374793007969856,0.22353732585906982,0.31864917278289795,-0.009840620681643486,0.13687358796596527,0.235552579164505,-0.016623619943857193,0.15558268129825592,0.14317268133163452,-0.043180711567401886,0.1763588935136795,0.2260555773973465,-0.0301657784730196,0.18380755186080933,0.288501501083374,-0.01323541160672903,A
0.30131593346595764,0.5620623826980591,-6.941193078091601e-07,0.43191492557525635,0.5177600979804993,-0.0038665342144668102,0.5240305662155151,0.41775983572006226,0.0005918770912103355,0.5844871401786804,0.3309451937675476,-0.002592032542452216,0.6390422582626343,0.3223804831504822,-0.003920349292457104,0.45772242546081543,0.27889934182167053,0.009588494896888733,0.49035143852233887,0.1694646179676056,-0.022899741306900978,0.4801769256591797,0.26386451721191406,-0.03890437260270119,0.4578649699687958,0.3484545946121216,-0.042197976261377335,0.39571598172187805,0.26133376359939575,-0.0020320580806583166,0.4256076514720917,0.14892980456352234,-0.041238028556108475,0.41855525970458984,0.27391737699508667,-0.051345597952604294,0.4002504348754883,0.3622211217880249,-0.04794047772884369,0.33118242025375366,0.25791290402412415,-0.018071066588163376,0.3593698740005493,0.13814878463745117,-0.056717243045568466,0.365312397480011,0.26431044936180115,-0.04765209183096886,0.35324978828430176,0.3570244312286377,-0.030373984947800636,0.258807897567749,0.26712241768836975,-0.03466469421982765,0.28995656967163086,0.16615670919418335,-0.06310532242059708,0.3142857253551483,0.2450905293226242,-0.05443410947918892,0.3167101740837097,0.31895434856414795,-0.040431998670101166,A
0.3310273289680481,0.5609983205795288,-6.664622560492717e-07,0.45920121669769287,0.5193971395492554,-0.004312110599130392,0.5499206781387329,0.4226341247558594,-0.00017794255109038204,0.6097211837768555,0.3374248147010803,-0.0034044673666357994,0.6621803045272827,0.3280327022075653,-0.004738557618111372,0.48417168855667114,0.2790769040584564,0.012086421251296997,0.5192484855651855,0.176174595952034,-0.019920097663998604,0.5086363554000854,0.2692326009273529,-0.03778351470828056,0.4856482446193695,0.3499975800514221,-0.042906809598207474,0.4226161539554596,0.26182645559310913,0.0009602768695913255,0.4551263153553009,0.1525357961654663,-0.036764297634363174,0.44844353199005127,0.27373647689819336,-0.048283301293849945,0.4291754961013794,0.35857582092285156,-0.04627368226647377,0.358411580324173,0.25824329257011414,-0.014740408398211002,0.3885466456413269,0.13931088149547577,-0.051871102303266525,0.3963738679885864,0.2618233859539032,-0.04441485553979874,0.3842617869377136,0.352264940738678,-0.028648579493165016,0.2863450050354004,0.26759982109069824,-0.031016215682029724,0.3172228932380676,0.16912120580673218,-0.059068404138088226,0.3441050052642822,0.24699589610099792,-0.0516180545091629,0.3489683270454407,0.32003432512283325,-0.03852178528904915,A
0.3569713234901428,0.5694659948348999,-6.62938589357509e-07,0.48616185784339905,0.5200117826461792,-0.0017810695571824908,0.5739320516586304,0.4235478639602661,0.0031704457942396402,0.6341966390609741,0.3418935239315033,-0.0004534455656539649,0.6885201334953308,0.3353608250617981,-0.00213266140781343,0.5112706422805786,0.2832927107810974,0.02075563557446003,0.5471217036247253,0.1822015941143036,-0.011448611505329609,0.5328670144081116,0.27668899297714233,-0.030531462281942368,0.5084112882614136,0.3570234477519989,-0.03585180640220642,0.45345771312713623,0.2638009488582611,0.008549618534743786,0.4849690794944763,0.1579378992319107,-0.029490649700164795,0.47414955496788025,0.2809450924396515,-0.04243044555187225,0.4536697566509247,0.3661804497241974,-0.040355097502470016,0.3912123441696167,0.25703728199005127,-0.008574207313358784,0.42254388332366943,0.14230434596538544,-0.044795386493206024,0.42676663398742676,0.2655351161956787,-0.03850903362035751,0.4124782979488373,0.3560713827610016,-0.022671962156891823,0.3199624717235565,0.26335787773132324,-0.026208532974123955,0.3526226878166199,0.16122210025787354,-0.05272321030497551,0.3791641294956207,0.23756495118141174,-0.045129187405109406,0.38338837027549744,0.3131023049354553,-0.031244346871972084,A
0.386588454246521,0.5666275024414062,-7.250845897033287e-07,0.5118547677993774,0.5249047875404358,-0.0012243891833350062,0.6013168692588806,0.4275975227355957,0.0036694405134767294,0.6603038311004639,0.3475031852722168,3.559640754247084e-05,0.7125757932662964,0.33810243010520935,-0.0010847136145457625,0.5386919379234314,0.28326746821403503,0.013497970998287201,0.5756619572639465,0.18095356225967407,-0.02011045627295971,0.5631738901138306,0.27735233306884766,-0.03767651319503784,0.5374709367752075,0.35659512877464294,-0.041869234293699265,0.48005756735801697,0.267168253660202,0.0004321815213188529,0.5131494998931885,0.15739542245864868,-0.03984164074063301,0.5041595697402954,0.28187480568885803,-0.0509597510099411,0.4824458658695221,0.3667823076248169,-0.04803488403558731,0.41792774200439453,0.26130545139312744,-0.01721344329416752,0.45147019624710083,0.14291596412658691,-0.05554528906941414,0.4557969570159912,0.2675503194332123,-0.04723725467920303,0.4403739273548126,0.3581268787384033,-0.030389100313186646,0.34764814376831055,0.2662947475910187,-0.035418469458818436,0.38220882415771484,0.16448041796684265,-0.06350868940353394,0.4075567424297333,0.24347352981567383,-0.056050971150398254,0.4101691246032715,0.3195643723011017,-0.04277292639017105,A
